"","GEOID","NAME","census_tract","county","state","variable","x2010","x2016","x2020","Diff_2020_2010","Diff_2020_2016","TRACTCE10","Census","Neighborhood","geometry"
"1","24510130803","Census Tract 1308.03, Baltimore city, Maryland","Census Tract 1308.03"," Baltimore city"," Maryland","median_income",51548,54679,62188,10640,7509,130803,1308.03,"Medfield/Hampden/Woodberry/Remington",list(list(c(-76.647767, -76.647222, -76.644364, -76.642314, -76.640283, -76.640218, -76.639511, -76.638982, -76.637361, -76.639186, -76.640385, -76.644627, -76.647326, -76.647767, 39.339615, 39.345243, 39.3454, 39.344748, 39.343372, 39.343174, 39.341087, 39.340027, 39.337635, 39.336919, 39.336448, 39.334753, 39.33837, 39.339615)))
"2","24510120201","Census Tract 1202.01, Baltimore city, Maryland","Census Tract 1202.01"," Baltimore city"," Maryland","median_income",54000,65938,81393,27393,15455,120201,1202.01,"Greater Charles Village/Barclay",list(list(c(-76.614979, -76.609476, -76.60943, -76.609428, -76.609426, -76.609425, -76.609456, -76.611136, -76.613226, -76.61331, -76.613333, -76.613546, -76.613646, -76.616221, -76.614979, 39.332664, 39.330965, 39.328495, 39.328314, 39.3254, 39.324785, 39.323443, 39.323466, 39.323381, 39.324643, 39.325914, 39.3284, 39.329922, 39.331527, 39.332664)))
"3","24510200702","Census Tract 2007.02, Baltimore city, Maryland","Census Tract 2007.02"," Baltimore city"," Maryland","median_income",27305,22083,43734,16429,21651,200702,2007.02,"Allendale/Irvington/S. Hilton",list(list(c(-76.676368, -76.676279, -76.67569, -76.672982, -76.672316, -76.672275, -76.672167, -76.676208, -76.680813, -76.676368, 39.288165, 39.288107, 39.28774, 39.285805, 39.285832, 39.28486, 39.281087, 39.283123, 39.284149, 39.288165)))
"4","24510080200","Census Tract 802, Baltimore city, Maryland","Census Tract 802"," Baltimore city"," Maryland","median_income",24200,27237,38289,14089,11052,80200,802,"Clifton-Berea",list(list(c(-76.590619, -76.589881, -76.585062, -76.581813, -76.582164, -76.573145, -76.573046, -76.575875, -76.580103, -76.582908, -76.584365, -76.585764, -76.587394, -76.588507, -76.588483, -76.588617, -76.588692, -76.588812, -76.59057, -76.590619, 39.315073, 39.316123, 39.314926, 39.314553, 39.314243, 39.314316, 39.309338, 39.309241, 39.30906, 39.308978, 39.308929, 39.308887, 39.30885, 39.308679, 39.308805, 39.310903, 39.312419, 39.314343, 39.314304, 39.315073)))
"5","24510200500","Census Tract 2005, Baltimore city, Maryland","Census Tract 2005"," Baltimore city"," Maryland","median_income",30239,19803,34306,4067,14503,200500,2005,"Southwest Baltimore",list(list(c(-76.659026, -76.657872, -76.655928, -76.654538, -76.652622, -76.649969, -76.649903, -76.649878, -76.649772, -76.648776, -76.647977, -76.651, -76.652902, -76.654552, -76.654919, -76.65664, -76.657608, -76.658684, -76.660175, -76.659026, 39.281384, 39.282141, 39.283405, 39.284213, 39.284874, 39.28578, 39.284994, 39.284164, 39.282387, 39.280557, 39.279075, 39.278227, 39.277465, 39.276152, 39.275524, 39.276256, 39.276041, 39.278057, 39.280657, 39.281384)))
"6","24510010200","Census Tract 102, Baltimore city, Maryland","Census Tract 102"," Baltimore city"," Maryland","median_income",58409,96171,130357,71948,34186,10200,102,"Patterson Park North & East",list(list(c(-76.577242, -76.575814, -76.576174, -76.575508, -76.574076, -76.57238, -76.571839, -76.571669, -76.571607, -76.571533, -76.571396, -76.572821, -76.57709, -76.577242, 39.286242, 39.2863, 39.292232, 39.292257, 39.292312, 39.292381, 39.291243, 39.288471, 39.287477, 39.286455, 39.284423, 39.284364, 39.284207, 39.286242)))
"7","24510090900","Census Tract 909, Baltimore city, Maryland","Census Tract 909"," Baltimore city"," Maryland","median_income",19056,25342,19524,468,-5818,90900,909,"Greenmount East",list(list(c(-76.609497, -76.607133, -76.605177, -76.600866, -76.600704, -76.59937, -76.598477, -76.59838, -76.598318, -76.598278, -76.598069, -76.600021, -76.603627, -76.605118, -76.608199, -76.609391, -76.609497, 39.311405, 39.311536, 39.311662, 39.311875, 39.31188, 39.311942, 39.311992, 39.310526, 39.309477, 39.308425, 39.305222, 39.305157, 39.305018, 39.304964, 39.304839, 39.310071, 39.311405)))
"8","24510270801","Census Tract 2708.01, Baltimore city, Maryland","Census Tract 2708.01"," Baltimore city"," Maryland","median_income",51415,50774,58995,7580,8221,270801,2708.01,"Loch Raven",list(list(c(-76.599799, -76.597045, -76.594904, -76.588305, -76.587701, -76.585599, -76.583457, -76.582208, -76.581956, -76.584053, -76.58551, -76.586604, -76.590632, -76.593337, -76.595308, -76.596794, -76.59859, -76.599283, -76.599805, -76.599799, 39.369331, 39.371868, 39.371931, 39.371941, 39.371782, 39.372024, 39.37211, 39.372106, 39.372105, 39.368525, 39.366039, 39.36604, 39.366603, 39.367001, 39.366802, 39.366466, 39.366053, 39.365912, 39.36701, 39.369331)))
"9","24510090300","Census Tract 903, Baltimore city, Maryland","Census Tract 903"," Baltimore city"," Maryland","median_income",43824,35804,63523,19699,27719,90300,903,"The Waverlies",list(list(c(-76.609508, -76.607537, -76.605879, -76.60463, -76.604485, -76.600197, -76.595443, -76.595159, -76.595115, -76.595145, -76.597897, -76.603629, -76.608472, -76.609428, -76.60943, -76.609476, -76.609508, 39.334456, 39.334483, 39.334185, 39.334327, 39.33404, 39.334038, 39.33403, 39.333147, 39.330136, 39.328347, 39.328329, 39.328332, 39.328332, 39.328314, 39.328495, 39.330965, 39.334456)))
