"","tract","zip","cty","tot_pop","age_above65","age_below18","white","black","asian","hispanic","edu_highschool","edu_bachelor","edu_graduate","income_0to10k","income_10to50k","income_50to100k","income_100to200k","income_200k","occupation_management","occ_svc","occupation_sales","occupation_naturalresource","occupation_production","median_age","income_median","income_per_capita","census_response_rate2020","census_response_rate2010","nbanks_zip","pct_anymembershp_zip","census","neighborhood","object_id"
"61","24510080800",21213,24510,1321,0.036336109008327,0.478425435276306,0.0575321725965178,0.894776684330053,0,0.0514761544284633,0.42654028436019,0.116903633491311,0.0568720379146919,0.319634703196347,0.440639269406393,0.121004566210046,0.105022831050228,0.0136986301369863,0.388888888888889,0.295138888888889,0.159722222222222,0.0381944444444444,0.118055555555556,22.3077971233914,18989.2191780822,12932.9634703196,0.525,0.59,1,0.432886004447937,"080800","Oldtown/Middle East",22
"62","24510080400",21213,24510,1176,0.142006802721088,0.266156462585034,0.133503401360544,0.862244897959184,0,0.0799319727891157,0.394912985274431,0.0642570281124498,0.00535475234270415,0.273712737127371,0.482384823848238,0.197831978319783,0.046070460704607,0,0.208074534161491,0.282608695652174,0.332298136645963,0.0869565217391304,0.0900621118012422,35.1986394557823,25167.3902439024,12073.3929539295,0.365,0.59,1,0.432886004447937,"080400","Clifton-Berea",58
"63","24510080101",21213,24510,4080,0.0691176470588235,0.306127450980392,0.225980392156863,0.707352941176471,0.00784313725490196,0.0127450980392157,0.42566510172144,0.275821596244131,0.10641627543036,0.0778120184899846,0.332819722650231,0.328197226502311,0.203389830508475,0.0577812018489985,0.383141762452107,0.269293924466338,0.182266009852217,0.047071702244116,0.118226600985222,33.7315196078431,70119.8066255778,26405.0408320493,0.641,0.74,1,0.432886004447937,"080101","Belair-Edison",50
"64","24510260301",21213,24510,4242,0.066949552098067,0.302687411598303,0.0754361150400754,0.869401225836869,0.0110796793965111,0.00518623290900519,0.346094354215004,0.186388244392885,0.07153905645785,0.162642947903431,0.493011435832274,0.254129606099111,0.0902160101651842,0,0.328449328449328,0.285714285714286,0.235042735042735,0.0244200244200244,0.126373626373626,31.3647100424328,37418.6137229987,17895.0082592122,0.598,0.67,1,0.432886004447937,"260301","Belair-Edison",159
"65","24510270200",21214,24510,1648,0.117718446601942,0.16868932038835,0.521844660194175,0.37378640776699,0.00364077669902913,0.0315533980582524,0.214342001576044,0.477541371158392,0.244286840031521,0.0898716119828816,0.295292439372325,0.375178316690442,0.232524964336662,0.00713266761768902,0.522371364653244,0.136465324384787,0.200223713646532,0.087248322147651,0.0536912751677852,43.095145631068,62417.6219686163,31739.1911554922,0.721,0.73,2,0.505234003067017,"270200","Greater Lauraville",45
"66","24510270101",21214,24510,1659,0.0916214587100663,0.245328511151296,0.425557564798071,0.506329113924051,0.00241109101868596,0.02833031946956,0.231040564373898,0.386243386243386,0.182539682539683,0.0551839464882943,0.372909698996655,0.22742474916388,0.31438127090301,0.0301003344481605,0.552835051546392,0.132731958762887,0.168814432989691,0.0579896907216495,0.0876288659793814,38.0236889692586,61338.3277591973,29287.7391304348,0.73,0.78,2,0.505234003067017,"270101","Greater Lauraville",40
"67","24510270600",21214,24510,4686,0.12291933418694,0.19910371318822,0.402902262057192,0.56145966709347,0.00213401621852326,0.00789586000853607,0.295382850587898,0.301978778319472,0.114998566102667,0.0160220994475138,0.365193370165746,0.412154696132597,0.193370165745856,0.0132596685082873,0.361313868613139,0.151257096512571,0.262773722627737,0.0871857258718573,0.137469586374696,40.7296201451131,57906.6961325967,28258.1662983425,0.678,0.79,2,0.505234003067017,"270600","Hamilton Hills",56
"68","24510270702",21214,24510,1831,0.113599126160568,0.20589841616603,0.321682140906608,0.660841070453304,0,0.0120152921900601,0.299324831207802,0.244561140285071,0.0975243810952738,0.0475651189127973,0.553793884484711,0.277463193657984,0.105322763306908,0.0158550396375991,0.29822732012513,0.230448383733055,0.259645464025026,0.086548488008342,0.125130344108446,43.1144729655926,39983.2797281993,31173.4235560589,0.572,0.63,2,0.505234003067017,"270702","Hamilton Hills",92
"69","24510270302",21214,24510,1926,0.120976116303219,0.191069574247144,0.434579439252336,0.46521287642783,0.0659397715472482,0.0597092419522326,0.368719037508846,0.244869072894551,0.0905874026893135,0.0541353383458647,0.348872180451128,0.344360902255639,0.192481203007519,0.0601503759398496,0.378348214285714,0.1875,0.268973214285714,0.106026785714286,0.0591517857142857,43.2289719626168,63858.6842105263,28338.8902255639,0.632,0.65,2,0.505234003067017,"270302","Greater Lauraville",52
"70","24510270402",21214,24510,3073,0.0999023755287992,0.206963878945656,0.414253172795314,0.490725675235926,0.0126911812561015,0.0191994793361536,0.307726663689147,0.339437248771773,0.124609200535954,0.105683836589698,0.209591474245115,0.357904085257549,0.292184724689165,0.0346358792184725,0.43168433451119,0.145465253239105,0.245583038869258,0.0700824499411072,0.10718492343934,36.3161080377481,73344.1545293073,30903.1074600355,0.664,0.74,2,0.505234003067017,"270402","Hamilton",60
"71","24510270301",21214,24510,3197,0.103221770409759,0.172349077259931,0.36565530184548,0.560838285893025,0.0362840162652487,0.0600563027838599,0.241379310344828,0.351135407905803,0.149285113540791,0.0848896434634974,0.222410865874363,0.432937181663837,0.242784380305603,0.0169779286926995,0.356957087126138,0.201560468140442,0.267880364109233,0.0812743823146944,0.0923276983094928,45.2860807006569,66497.7215619694,31259.0993208829,0.675,0.7,2,0.505234003067017,"270301","Greater Lauraville",49
"72","24510151300",21215,24510,4606,0.0861919235779418,0.270082501085541,0.05601389491967,0.922926617455493,0.00694745983499783,0.0386452453321754,0.415450338198647,0.0986116055535778,0.0487718049127803,0.249186727391021,0.495120364346129,0.231620039037085,0.0240728692257645,0,0.213276836158192,0.288841807909605,0.280367231638418,0.0550847457627119,0.162429378531073,35.8955275727312,19608.6499674691,12891.8438516591,0.437,0.62,9,0.482919007539749,"151300","Southern Park Heights",69
"73","24510271700",21215,24510,4887,0.206056885614897,0.108450992428893,0.0382647841211377,0.95048086760794,0.0059341109064866,0.00204624514016779,0.437107707757971,0.125533517449159,0.0635199598292744,0.151200873362445,0.459606986899563,0.291484716157205,0.0867903930131004,0.0109170305676856,0.208439247585155,0.220132180986274,0.394001016776817,0.0198271479410269,0.157600406710727,49.0317781870268,38347.7843886463,21470.7259825328,0.517,0.64,9,0.482919007539749,"271700","Pimlico/Arlington/Hilltop",125
"74","24510151100",21215,24510,6962,0.132433208848032,0.251651824188452,0.00732548118356794,0.983625395001436,0,0,0.321030792749509,0.184538108757371,0.111596418431972,0.0956356736242884,0.387476280834915,0.362428842504744,0.154459203036053,0,0.294252873563218,0.20536398467433,0.261302681992337,0.0593869731800766,0.179693486590038,36.1683280666475,41182.1912713473,24707.3605313093,0.615,0.71,9,0.482919007539749,"151100","Dorchester/Ashburton",195
"75","24510150500",21215,24510,1544,0.148963730569948,0.211139896373057,0.0550518134715026,0.942357512953368,0,0.0459844559585492,0.34816247582205,0.142166344294004,0.0319148936170213,0.112359550561798,0.507223113964687,0.306581059390048,0.0738362760834671,0,0.285470085470085,0.32991452991453,0.211965811965812,0.0393162393162393,0.133333333333333,40.4732512953368,37920.3451043339,18715.7110754414,0.501,0.64,9,0.482919007539749,"150500","Greater Mondawmin",187
"76","24510151200",21215,24510,4783,0.137361488605478,0.179385323019026,0.0388877273677608,0.947104327827723,0.00334518084883964,0.0267614467907171,0.400849858356941,0.0759206798866855,0.0155807365439093,0.245449207281268,0.52730475631239,0.152671755725191,0.0692894891368174,0.00528479154433353,0.32498307379824,0.247122545700745,0.205822613405552,0.127962085308057,0.0941096817874069,42.5447208864729,19011.5684086905,18285.4985320023,0.483,0.67,9,0.482919007539749,"151200","Southern Park Heights",65
"77","24510272006",21215,24510,3789,0.187648456057007,0.24650303510161,0.499604117181314,0.455793085246767,0,0.0443388756927949,0.29957805907173,0.283084004602992,0.108937476026084,0.208408408408408,0.409009009009009,0.266066066066066,0.108108108108108,0.00840840840840841,0.309932785660941,0.194174757281553,0.339805825242718,0.0365944734876774,0.11949215832711,44.0579572446556,29033.7261261261,22368.5777777778,0.645,NA,9,0.482919007539749,"272006","Glen-Fallstaff",148
"78","24510271801",21215,24510,3219,0.161230195712954,0.193849021435228,0.018018018018018,0.924821373097235,0.00248524386455421,0.0152221186703945,0.329189686924494,0.0833333333333333,0.042817679558011,0.226984126984127,0.401587301587302,0.197619047619048,0.167460317460317,0.00634920634920635,0.265151515151515,0.394781144781145,0.144781144781145,0.124579124579125,0.0707070707070707,39.1919229574402,35949.473015873,21379.7968253968,0.492,0.63,9,0.482919007539749,"271801","Pimlico/Arlington/Hilltop",124
"79","24510272005",21215,24510,3300,0.117575757575758,0.292121212121212,0.872424242424242,0.109393939393939,0.0139393939393939,0.0112121212121212,0.162337662337662,0.578421578421578,0.326173826173826,0.0641539695268645,0.396150761828388,0.261427425821973,0.18364073777065,0.0946271050521251,0.590007347538575,0.13078618662748,0.163850110213079,0.0191036002939015,0.0962527553269655,33.2664242424242,58312.6615878107,33451.4258219727,0.744,NA,9,0.482919007539749,"272005","Cross-Country/Cheswolde",142
"80","24510272007",21215,24510,4760,0.123949579831933,0.323949579831933,0.403991596638655,0.498319327731092,0.0621848739495798,0.0968487394957983,0.318244170096022,0.326474622770919,0.0891632373113855,0.071953781512605,0.511029411764706,0.288865546218487,0.107142857142857,0.0210084033613445,0.316633266533066,0.215931863727455,0.330661322645291,0.0450901803607214,0.0916833667334669,33.5971638655462,40223.8308823529,24423.2226890756,0.568,NA,9,0.482919007539749,"272007","Glen-Fallstaff",141
"81","24510280101",21215,24510,4093,0.109943806498901,0.236257024187637,0.103835817248962,0.871732225751283,0,0.0351820180796482,0.34765485141425,0.158610812746151,0.0683852488363767,0.162491052254832,0.438081603435934,0.267000715819613,0.0844667143879742,0.0479599141016464,0.327725856697819,0.202492211838006,0.268535825545171,0.0560747663551402,0.145171339563863,38.9349621304667,43107.8625626342,27381.0415175376,0.568,0.72,9,0.482919007539749,"280101","Glen-Fallstaff",11
"82","24510271900",21215,24510,4072,0.177554027504912,0.197200392927308,0.2487721021611,0.708005893909627,0.012278978388998,0.0191552062868369,0.266896551724138,0.325862068965517,0.127931034482759,0.0969017798286091,0.392880685563612,0.275543836519446,0.203691496374423,0.030982201713909,0.431406888499708,0.232340922358435,0.251021599532983,0.0163455925277291,0.0688849970811442,41.5406188605108,51300.3869479235,28538.8971654581,0.694,0.79,9,0.482919007539749,"271900","Glen-Fallstaff",193
"83","24510151000",21215,24510,4994,0.117941529835803,0.232278734481378,0.0408490188225871,0.914697637164598,0.00780937124549459,0.0202242691229475,0.371394938198941,0.131842260153031,0.0479693937610359,0.139451728247914,0.477949940405244,0.261620977353993,0.114421930870083,0.0065554231227652,0.312785388127854,0.264269406392694,0.29337899543379,0.0313926940639269,0.0981735159817352,42.8069883860633,38583.6376638856,19877.5715137068,0.484,0.61,9,0.482919007539749,"151000","Dorchester/Ashburton",194
"84","24510271802",21215,24510,2911,0.109240810717966,0.210237031947784,0.0020611473720371,0.983854345585709,0,0.00240467193404328,0.449237243556023,0.0368227248816412,0.00894266175697002,0.179166666666667,0.60625,0.161458333333333,0.053125,0,0.262935586061246,0.244984160506864,0.214361140443506,0.0918690601900739,0.18585005279831,40.0051872208863,27360.190625,12810.2666666667,0.411,0.66,9,0.482919007539749,"271802","Pimlico/Arlington/Hilltop",192
"85","24510271600",21215,24510,4681,0.114078188421278,0.208929715872677,0.0228583635975219,0.956419568468276,0,0.0205084383678701,0.467099165894347,0.112140871177016,0.0506641952425085,0.183311432325887,0.442181340341656,0.296320630749014,0.0538764783180026,0.0243101182654402,0.231665524331734,0.434544208361892,0.227553118574366,0.019876627827279,0.0863605209047293,38.1013885921812,27601.8094612352,18119.302890933,0.486,0.62,9,0.482919007539749,"271600","Southern Park Heights",123
"86","24510272003",21215,24510,6078,0.113524185587364,0.314906219151037,0.733300427772294,0.239552484369859,0.0204014478446858,0.0324119776242185,0.209521173539994,0.542762247439801,0.256296706338223,0.0100526567735759,0.254667304930589,0.36668262326472,0.339396840593585,0.0292005744375299,0.607728764126868,0.0761939482318629,0.217280349981772,0.037185563251914,0.0616113744075829,34.4596248766041,72350.3413116324,30289.8066060316,0.73,0.71,9,0.482919007539749,"272003","Cross-Country/Cheswolde",8
"87","24510280302",21216,24510,2377,0.100126209507783,0.258729490954985,0.0534286916281027,0.933950357593605,0.00252419015565839,0.00546907867059318,0.354397394136808,0.255374592833876,0.11400651465798,0.111636707663198,0.519394512771996,0.247871333964049,0.0879848628192999,0.033112582781457,0.315405651777575,0.334548769371012,0.240656335460346,0.0455788514129444,0.0638103919781221,35.6876314682373,39438.9120151372,28255.1532639546,0.525,0.64,1,0.461645990610123,"280302","Forest Park/Walbrook",16
"88","24510150800",21216,24510,4371,0.13452299245024,0.234042553191489,0.00663463738274994,0.959505833905285,0,0.0118965911690689,0.4130291005291,0.178902116402116,0.0730820105820106,0.209090909090909,0.421022727272727,0.264772727272727,0.0931818181818182,0.0119318181818182,0.321405750798722,0.343769968051118,0.194249201277955,0.068370607028754,0.0722044728434505,38.8386867993594,13556.81875,23628.4022727273,0.406,0.55,1,0.461645990610123,"150800","Forest Park/Walbrook",196
"89","24510160700",21216,24510,4193,0.0999284521822084,0.256856665871691,0.0152635344621989,0.972573336513236,0,0.00953970903887431,0.399167612561483,0.114264093832766,0.0166477487703367,0.147361647361647,0.588803088803089,0.2001287001287,0.0514800514800515,0.0122265122265122,0.263190954773869,0.325376884422111,0.245603015075377,0.0489949748743719,0.116834170854271,33.448962556642,29230.9523809524,16414.8764478764,0.438,0.67,1,0.461645990610123,"160700","Greater Rosemont",82
"90","24510160500",21216,24510,4583,0.104080296748854,0.245472397992581,0,1,0,0.0224743617717652,0.334238208347472,0.0841533763148965,0.0223956565999321,0.115802943058221,0.573256557901472,0.267434420985285,0.0435060780550224,0,0.179068360556564,0.352692075015124,0.269207501512402,0.0375075620084694,0.161524500907441,35.6047348898102,34460.2002559181,16985.4094689699,0.49,0.67,1,0.461645990610123,"160500","Greater Rosemont",180
"91","24510150701",21216,24510,1540,0.150649350649351,0.177272727272727,0.0422077922077922,0.922077922077922,0,0.00974025974025974,0.42418930762489,0.21384750219106,0.0902716914986854,0.115916955017301,0.48961937716263,0.250865051903114,0.143598615916955,0,0.258308157099698,0.178247734138973,0.3202416918429,0.0634441087613293,0.1797583081571,43.9855194805195,38905.5519031142,21663.3408304498,0.57,0.68,1,0.461645990610123,"150701","Greater Mondawmin",189
"92","24510150900",21216,24510,2954,0.116113744075829,0.213947190250508,0.048747461069736,0.93906567366283,0,0.0253893026404875,0.283301158301158,0.212837837837838,0.101833976833977,0.0322878228782288,0.409594095940959,0.380073800738007,0.143911439114391,0.0341328413284133,0.382352941176471,0.136500754147813,0.254901960784314,0.0482654600301659,0.177978883861237,42.3684834123223,57949.397601476,26731.1798892989,0.525,0.6,1,0.461645990610123,"150900","Forest Park/Walbrook",128
"93","24510150300",21216,24510,2059,0.0825643516270034,0.232151529868868,0,0.985915492957746,0,0,0.430758524704245,0.133611691022964,0.0452331245650661,0.176296296296296,0.448888888888889,0.220740740740741,0.10962962962963,0.0444444444444444,0.2400513478819,0.293966623876765,0.251604621309371,0.0680359435173299,0.146341463414634,36.860660514813,38101.3022222222,22626.0177777778,0.403,0.66,1,0.461645990610123,"150300","Greater Rosemont",185
"94","24510160600",21216,24510,3054,0.111984282907662,0.217747216764898,0.0173542894564506,0.95645055664702,0.010150622134905,0.0297969875573019,0.373346398824106,0.0906418422341989,0.0156785889269966,0.16563330380868,0.474756421612046,0.244464127546501,0.0921169176262179,0.0230292294065545,0.274087932647334,0.275958840037418,0.16089803554724,0.127221702525725,0.161833489242282,35.5147020301244,31031.3897254207,20392.6598759965,0.407,0.65,1,0.461645990610123,"160600","Greater Rosemont",191
"95","24510150600",21216,24510,2733,0.120746432491767,0.210757409440176,0.0325649469447494,0.967435053055251,0,0,0.390913893291072,0.0755414685684099,0.0295826730058109,0.169590643274854,0.599415204678363,0.153996101364522,0.0653021442495127,0.0116959064327485,0.26236559139785,0.390322580645161,0.150537634408602,0,0.196774193548387,37.8256128796195,24941.932748538,15437.4161793372,0.429,0.64,1,0.461645990610123,"150600","Greater Rosemont",188
"96","24510150702",21216,24510,2191,0.125057051574623,0.207211319032405,0.0114103149246919,0.958466453674121,0,0.00547695116385212,0.374504623513871,0.196169088507266,0.0488771466314399,0.141891891891892,0.440315315315315,0.291666666666667,0.126126126126126,0,0.375391032325339,0.223149113660063,0.259645464025026,0.0552659019812305,0.086548488008342,37.4756275673209,35657.0675675676,22681.5236486487,0.54,0.66,1,0.461645990610123,"150702","Greater Mondawmin",190
"97","24510130400",21217,24510,2352,0.0837585034013605,0.21343537414966,0.0395408163265306,0.909013605442177,0.000425170068027211,0.0395408163265306,0.41,0.12,0.060625,0.154211150652432,0.524317912218268,0.239620403321471,0.0818505338078292,0,0.253897550111359,0.258351893095768,0.262806236080178,0.066815144766147,0.158129175946548,36.9942176870748,34450.5361803084,17833.5871886121,0.355,0.67,0,0.460945010185242,"130400","Penn North/Reservoir Hill",73
"98","24510160300",21217,24510,1303,0.181120491174213,0.109746738296239,0.0391404451266309,0.957789716039908,0.00306983883346124,0,0.396153846153846,0.0336538461538462,0.0134615384615385,0.275167785234899,0.449664429530201,0.210290827740492,0,0.0648769574944072,0.242666666666667,0.186666666666667,0.352,0,0.218666666666667,48.5604758250192,24605.6331096197,27396.4742729306,0.415,0.67,0,0.460945010185242,"160300","Sandtown-Winchester/Harlem Park",135
"99","24510160400",21217,24510,2795,0.0883720930232558,0.318067978533095,0.00500894454382826,0.977459749552773,0.00214669051878354,0,0.427672955974843,0.0232704402515723,0.0188679245283019,0.150564617314931,0.533249686323714,0.21831869510665,0.0978670012547051,0,0.145875251509054,0.269617706237425,0.30784708249497,0.0563380281690141,0.220321931589537,30.9667262969589,23325.7979924718,14447.0765370138,0.324,0.62,0,0.460945010185242,"160400","Sandtown-Winchester/Harlem Park",76
"100","24510150200",21217,24510,2846,0.0822206605762474,0.281799016163036,0,0.956781447645819,0,0,0.465237543453071,0.0585168018539977,0.0202780996523754,0.181034482758621,0.391625615763547,0.328817733990148,0.0985221674876847,0,0.181043663471778,0.461128860489883,0.210862619808307,0.020234291799787,0.126730564430245,32.5805340829234,41372.8509852217,14974.8509852217,0.341,0.63,0,0.460945010185242,"150200","Sandtown-Winchester/Harlem Park",184
"101","24510130200",21217,24510,3066,0.104044357469015,0.254076973255055,0.161121983039791,0.778864970645793,0.00424005218525766,0.04044357469015,0.208984375,0.34423828125,0.14697265625,0.184343434343434,0.397306397306397,0.243265993265993,0.159090909090909,0.015993265993266,0.379833206974981,0.291887793783169,0.181197877179682,0.043972706595906,0.103108415466262,33.33228962818,47683.9865319865,23140.4831649832,0.447,0.6,0,0.460945010185242,"130200","Penn North/Reservoir Hill",72
"102","24510130300",21217,24510,2159,0.0986567855488652,0.297359888837425,0.0379805465493284,0.941176470588235,0.0171375636868921,0.0106530801296897,0.327073552425665,0.244131455399061,0.109546165884194,0.232057416267943,0.483253588516746,0.192583732057416,0.0669856459330144,0.0251196172248804,0.364656381486676,0.242636746143057,0.300140252454418,0.0182328190743338,0.0743338008415147,33.0807318202872,32125.302631579,18072.8313397129,0.382,0.58,0,0.460945010185242,"130300","Penn North/Reservoir Hill",48
"103","24510130100",21217,24510,2650,0.10188679245283,0.173207547169811,0.144150943396226,0.808301886792453,0.00679245283018868,0.0192452830188679,0.28261916225325,0.280693307655272,0.11651420317766,0.217118997912317,0.508002783576896,0.175365344467641,0.0897703549060543,0.00974251913709116,0.550695825049702,0.218687872763419,0.1610337972167,0,0.0695825049701789,40.9936603773585,31092.226861517,23661.2915796799,0.483,0.63,0,0.460945010185242,"130100","Penn North/Reservoir Hill",122
"104","24510140300",21217,24510,2832,0.0850988700564972,0.260593220338983,0.0476694915254237,0.91066384180791,0.0250706214689266,0.00953389830508475,0.363636363636364,0.183577712609971,0.0780058651026393,0.222114451988361,0.535402521823472,0.163918525703201,0.066925315227934,0.011639185257032,0.338557993730408,0.276907001044932,0.16405433646813,0.0125391849529781,0.207941483803553,32.7514830508475,24553.0766246363,14973.5945683802,0.331,0.59,0,0.460945010185242,"140300","Upton/Druid Heights",183
"105","24510160100",21217,24510,2351,0.118672905146746,0.160782645682688,0.018290089323692,0.898766482347937,0.00935772011909826,0.00765631646108039,0.30735455543359,0.113611416026345,0.0636663007683864,0.228280961182994,0.595194085027726,0.106284658040665,0.0499075785582255,0.0203327171903882,0.411180124223603,0.406211180124224,0.104347826086957,0.0322981366459627,0.0459627329192547,44.8943002977456,15605.2735674677,16901.780961183,0.341,0.55,0,0.460945010185242,"160100","Sandtown-Winchester/Harlem Park",68
"106","24510150400",21217,24510,4240,0.129716981132075,0.153301886792453,0.0122641509433962,0.942216981132076,0.00518867924528302,0.00330188679245283,0.377035830618893,0.0948697068403909,0.0350162866449511,0.096943231441048,0.580786026200873,0.252401746724891,0.0480349344978166,0.0218340611353712,0.207840236686391,0.397189349112426,0.281065088757396,0.0236686390532544,0.0902366863905325,30.5322405660377,36534.4951965065,14540.4873362445,0.428,0.65,0,0.460945010185242,"150400","Greater Mondawmin",186
"107","24510150100",21217,24510,3098,0.112007746933505,0.274047772756617,0.00161394448030988,0.975790832795352,0.00936087798579729,0,0.34958932238193,0.0590349075975359,0.0297741273100616,0.287782805429864,0.542986425339366,0.136651583710407,0.0217194570135747,0.0108597285067873,0.0779054916985951,0.347381864623244,0.344827586206897,0.00638569604086846,0.223499361430396,33.8678179470626,18689.9981900452,14624.1375565611,0.447,0.63,0,0.460945010185242,"150100","Sandtown-Winchester/Harlem Park",102
"108","24510140200",21217,24510,2592,0.0474537037037037,0.449074074074074,0.0405092592592593,0.947916666666667,0,0.00810185185185185,0.334128878281623,0.129673826571201,0.0182975338106603,0.298888888888889,0.521111111111111,0.1,0.08,0,0.29608938547486,0.196927374301676,0.108938547486034,0.0824022346368715,0.315642458100559,22.4435185185185,12177.5833333333,12075.24,0.389,0.53,0,0.460945010185242,"140200","Upton/Druid Heights",182
"109","24510160200",21217,24510,2469,0.0992304576751721,0.272174969623329,0.0052652895909275,0.994734710409072,0,0.00121506682867558,0.480379746835443,0.0443037974683544,0.0113924050632911,0.174657534246575,0.480593607305936,0.280821917808219,0.0570776255707763,0.00684931506849315,0.125398512221041,0.297555791710946,0.361317747077577,0.0743889479277365,0.141339001062699,35.6813689752936,36926.3207762557,17297.3447488584,0.46,0.6,0,0.460945010185242,"160200","Sandtown-Winchester/Harlem Park",37
"110","24510140100",21217,24510,4905,0.231600407747197,0.0797145769622834,0.510295616717635,0.367176350662589,0.0601427115188583,0.072375127420999,0.123740201567749,0.549272116461366,0.357782754759239,0.170169765561843,0.348019401778496,0.267178658043654,0.116006467259499,0.0986257073565077,0.688944934846574,0.0773434216057167,0.201345102984447,0.0235393022278268,0.00882723833543506,42.8002242609582,36606.7570735651,40595.8843977365,0.59,0.69,0,0.460945010185242,"140100","Midtown",129
"111","24510090400",21218,24510,1693,0.060838747784997,0.29238038984052,0.0927347903130537,0.868871825162434,0,0.0667454223272298,0.439182915506035,0.0891364902506964,0.0371402042711235,0.145569620253165,0.556962025316456,0.246835443037975,0.0427215189873418,0.00791139240506329,0.186903137789904,0.345156889495225,0.227830832196453,0.0941336971350614,0.145975443383356,33.7178381571175,38009.789556962,16881.5965189873,0.503,0.65,5,0.455563008785248,"090400","The Waverlies",177
"112","24510120300",21218,24510,3843,0.0619307832422587,0.194899817850638,0.350767629456154,0.501691386937289,0.0460577673692428,0.0353890189955764,0.259315016936394,0.426797139631163,0.211516748212269,0.110285006195787,0.467781908302354,0.278810408921933,0.09727385377943,0.0458488228004957,0.545354590434305,0.151731720725673,0.214403518416712,0.0395821880153931,0.0489279824079164,32.3371584699454,39430.3692688971,26215.9603469641,0.598,0.64,5,0.455563008785248,"120300","Greater Charles Village/Barclay",107
"113","24510090800",21218,24510,2750,0.106909090909091,0.174181818181818,0.0323636363636364,0.918545454545455,0.0138181818181818,0.0214545454545455,0.366633366633367,0.0754245754245754,0.020979020979021,0.202715809893307,0.545101842870999,0.172647914645975,0.0795344325897187,0,0.223076923076923,0.445054945054945,0.175824175824176,0.0604395604395604,0.0956043956043956,40.0478181818182,19868.148399612,15209.8322017459,0.351,0.62,5,0.455563008785248,"090800","Midway/Coldstream",87
"114","24510120600",21218,24510,2748,0.170305676855895,0.0611353711790393,0.418850072780204,0.486899563318777,0.0847889374090247,0.0778748180494905,0.214227309893704,0.325429272281276,0.141455437448896,0.354254677127339,0.463488231744116,0.123717561858781,0.0500905250452625,0.00844900422450211,0.446153846153846,0.15982905982906,0.225641025641026,0.064957264957265,0.103418803418803,45.3877729257642,20264.5395292698,19838.6572118286,0.444,0.56,5,0.455563008785248,"120600","Greater Charles Village/Barclay",18
"115","24510090600",21218,24510,3057,0.192018318613019,0.173045469414459,0.0693490350016356,0.930323846908734,0,0,0.426735218508997,0.0831191088260497,0.0222793487574979,0.0764525993883792,0.545361875637105,0.222222222222222,0.155963302752294,0,0.157094594594595,0.247466216216216,0.331081081081081,0.0481418918918919,0.216216216216216,43.9966633954858,43781.753312946,19318.6044852192,0.492,0.65,5,0.455563008785248,"090600","Midway/Coldstream",67
"116","24510090200",21218,24510,2980,0.151342281879195,0.153691275167785,0.186912751677852,0.786912751677852,0.00369127516778523,0.0224832214765101,0.317328677433435,0.320384111741598,0.168921868179834,0.0277078085642317,0.418975650713686,0.299748110831234,0.191435768261965,0.0621326616288833,0.460365853658537,0.203506097560976,0.200457317073171,0.0198170731707317,0.115853658536585,45.5918456375839,59427.0075566751,31763.556675063,0.725,0.81,5,0.455563008785248,"090200","Northwood",171
"117","24510090100",21218,24510,3950,0.151898734177215,0.171645569620253,0.155189873417722,0.812658227848101,0.0040506329113924,0.0331645569620253,0.308720347477447,0.209488807216839,0.103909121282994,0.0986494421608925,0.483852025836759,0.266588373458602,0.140927774515561,0.00998238402818555,0.374733475479744,0.261727078891258,0.182835820895522,0.0426439232409382,0.138059701492537,40.7037215189873,47537.08749266,25926.5466823253,0.611,0.7,5,0.455563008785248,"090100","Greater Govans",1
"118","24510120201",21218,24510,1983,0.0766515380736258,0.104891578416541,0.666162380231972,0.172970247100353,0.0630358043368633,0.0196671709531014,0.145150034891835,0.646196789951151,0.342637822749477,0.0949074074074074,0.282407407407407,0.289351851851852,0.224537037037037,0.108796296296296,0.69838572642311,0.0985556499575191,0.121495327102804,0.0271877655055225,0.054375531011045,31.8021684316692,67104.2013888889,43642.4131944444,0.689,NA,5,0.455563008785248,"120201","Greater Charles Village/Barclay",144
"119","24510090700",21218,24510,2899,0.116591928251121,0.267333563297689,0.0262159365298379,0.94032424974129,0.00517419799931011,0.0269058295964126,0.397860417727967,0.116658176260825,0.0234335201222618,0.199261992619926,0.591328413284133,0.199261992619926,0.0101476014760148,0,0.111475409836066,0.354098360655738,0.319125683060109,0.0743169398907104,0.140983606557377,36.1057951017592,20471.0212177122,14363.1595940959,0.448,0.65,5,0.455563008785248,"090700","Midway/Coldstream",70
"120","24510120400",21218,24510,1786,0.055431131019037,0.28555431131019,0.184210526315789,0.799552071668533,0.00727883538633819,0.0179171332586786,0.301503094606543,0.294429708222812,0.142351900972591,0.170542635658915,0.541085271317829,0.215503875968992,0.0666666666666667,0.0062015503875969,0.458015267175573,0.256488549618321,0.189312977099237,0.0595419847328244,0.0366412213740458,30.0256998880179,34164.7720930233,20959.4744186047,0.503,0.51,5,0.455563008785248,"120400","Greater Charles Village/Barclay",110
